A1JDDBMSI4TBXN:3JAOYWH7VJMYEU8ZOGGAOBZEQ9W9LO,2,1446150866400,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 3142, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
A1JDDBMSI4TBXN:3JAOYWH7VJMYEU8ZOGGAOBZEQ9W9LO,3,1446151025199,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 158798, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
A1JDDBMSI4TBXN:3JAOYWH7VJMYEU8ZOGGAOBZEQ9W9LO,4,1446151029519,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 4317, ""action"": ""NextPage"", ""template"": ""instructions/instruct-4.html""}"
A1JDDBMSI4TBXN:3JAOYWH7VJMYEU8ZOGGAOBZEQ9W9LO,5,1446151036178,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 4, ""viewTime"": 6653, ""action"": ""NextPage"", ""template"": ""instructions/instruct-5.html""}"
A1JDDBMSI4TBXN:3JAOYWH7VJMYEU8ZOGGAOBZEQ9W9LO,6,1446151038696,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 5, ""viewTime"": 2516, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
A1LRJ2MQD4AMES:336KAV9KYRA7E9UZMMQL8WTWTIQY2D,0,1446150845593,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-4.html"", ""instructions/instruct-5.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
A1LRJ2MQD4AMES:336KAV9KYRA7E9UZMMQL8WTWTIQY2D,1,1446150857411,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 11811, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
A1LRJ2MQD4AMES:336KAV9KYRA7E9UZMMQL8WTWTIQY2D,2,1446150858728,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 1310, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
A1LRJ2MQD4AMES:336KAV9KYRA7E9UZMMQL8WTWTIQY2D,3,1446150863368,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 4635, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
A1LRJ2MQD4AMES:336KAV9KYRA7E9UZMMQL8WTWTIQY2D,4,1446150864831,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 1458, ""action"": ""NextPage"", ""template"": ""instructions/instruct-4.html""}"
A1LRJ2MQD4AMES:336KAV9KYRA7E9UZMMQL8WTWTIQY2D,5,1446150869111,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 4, ""viewTime"": 4271, ""action"": ""NextPage"", ""template"": ""instructions/instruct-5.html""}"
A1LRJ2MQD4AMES:336KAV9KYRA7E9UZMMQL8WTWTIQY2D,6,1446150870487,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 5, ""viewTime"": 1371, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
A1NGGAVIGC9O7V:3VE8AYVF8NFC0XFTXD7YT2ZJ97R8FS,0,1446150138815,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-4.html"", ""instructions/instruct-5.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
A1NGGAVIGC9O7V:3VE8AYVF8NFC0XFTXD7YT2ZJ97R8FS,1,1446150140936,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 2116, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
A1NGGAVIGC9O7V:3VE8AYVF8NFC0XFTXD7YT2ZJ97R8FS,2,1446150142504,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 1567, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
A1NGGAVIGC9O7V:3VE8AYVF8NFC0XFTXD7YT2ZJ97R8FS,3,1446150145439,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 2933, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
A1NGGAVIGC9O7V:3VE8AYVF8NFC0XFTXD7YT2ZJ97R8FS,4,1446150147025,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 1584, ""action"": ""NextPage"", ""template"": ""instructions/instruct-4.html""}"
